Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;ano;Mês;cod mes;Chegadas
América do Sul;4;Equador;63;Acre;1;Aérea;1;2019;setembro;9;0
América do Sul;4;Equador;63;Acre;1;Aérea;1;2019;outubro;10;0
América do Sul;4;Equador;63;Acre;1;Aérea;1;2019;novembro;11;0
América do Sul;4;Equador;63;Acre;1;Aérea;1;2019;dezembro;12;0
América do Sul;4;Guiana;86;Acre;1;Aérea;1;2019;janeiro;1;0
América do Sul;4;Guiana;86;Acre;1;Aérea;1;2019;fevereiro;2;0
América do Sul;4;Guiana;86;Acre;1;Aérea;1;2019;março;3;0
América do Sul;4;Guiana;86;Acre;1;Aérea;1;2019;abril;4;0
América do Sul;4;Guiana;86;Acre;1;Aérea;1;2019;maio;5;0
América do Sul;4;Guiana;86;Acre;1;Aérea;1;2019;junho;6;0
América do Sul;4;Guiana;86;Acre;1;Aérea;1;2019;julho;7;0
América do Sul;4;Guiana;86;Acre;1;Aérea;1;2019;agosto;8;0
América do Sul;4;Guiana;86;Acre;1;Aérea;1;2019;setembro;9;0
América do Sul;4;Guiana;86;Acre;1;Aérea;1;2019;outubro;10;0
América do Sul;4;Guiana;86;Acre;1;Aérea;1;2019;novembro;11;0
América do Sul;4;Guiana;86;Acre;1;Aérea;1;2019;dezembro;12;0
América do Sul;4;Guiana Francesa;87;Acre;1;Aérea;1;2019;janeiro;1;0
América do Sul;4;Guiana Francesa;87;Acre;1;Aérea;1;2019;fevereiro;2;0
América do Sul;4;Guiana Francesa;87;Acre;1;Aérea;1;2019;março;3;0
América do Sul;4;Guiana Francesa;87;Acre;1;Aérea;1;2019;abril;4;0
América do Sul;4;Guiana Francesa;87;Acre;1;Aérea;1;2019;maio;5;0
América do Sul;4;Guiana Francesa;87;Acre;1;Aérea;1;2019;junho;6;0
América do Sul;4;Guiana Francesa;87;Acre;1;Aérea;1;2019;julho;7;0
América do Sul;4;Guiana Francesa;87;Acre;1;Aérea;1;2019;agosto;8;0
América do Sul;4;Guiana Francesa;87;Acre;1;Aérea;1;2019;setembro;9;0
América do Sul;4;Guiana Francesa;87;Acre;1;Aérea;1;2019;outubro;10;0
América do Sul;4;Guiana Francesa;87;Acre;1;Aérea;1;2019;novembro;11;0
América do Sul;4;Guiana Francesa;87;Acre;1;Aérea;1;2019;dezembro;12;0
América do Sul;4;Paraguai;173;Acre;1;Aérea;1;2019;janeiro;1;0
América do Sul;4;Paraguai;173;Acre;1;Aérea;1;2019;fevereiro;2;0
América do Sul;4;Paraguai;173;Acre;1;Aérea;1;2019;março;3;0
América do Sul;4;Paraguai;173;Acre;1;Aérea;1;2019;abril;4;0
América do Sul;4;Paraguai;173;Acre;1;Aérea;1;2019;maio;5;0
América do Sul;4;Paraguai;173;Acre;1;Aérea;1;2019;junho;6;0
América do Sul;4;Paraguai;173;Acre;1;Aérea;1;2019;julho;7;0
América do Sul;4;Paraguai;173;Acre;1;Aérea;1;2019;agosto;8;0
América do Sul;4;Paraguai;173;Acre;1;Aérea;1;2019;setembro;9;0
América do Sul;4;Paraguai;173;Acre;1;Aérea;1;2019;outubro;10;0
América do Sul;4;Paraguai;173;Acre;1;Aérea;1;2019;novembro;11;0
América do Sul;4;Paraguai;173;Acre;1;Aérea;1;2019;dezembro;12;0
América do Sul;4;Peru;174;Acre;1;Aérea;1;2019;janeiro;1;0
América do Sul;4;Peru;174;Acre;1;Aérea;1;2019;fevereiro;2;0
América do Sul;4;Peru;174;Acre;1;Aérea;1;2019;março;3;0
América do Sul;4;Peru;174;Acre;1;Aérea;1;2019;abril;4;0
América do Sul;4;Peru;174;Acre;1;Aérea;1;2019;maio;5;0
América do Sul;4;Peru;174;Acre;1;Aérea;1;2019;junho;6;0
América do Sul;4;Peru;174;Acre;1;Aérea;1;2019;julho;7;0
América do Sul;4;Peru;174;Acre;1;Aérea;1;2019;agosto;8;0
América do Sul;4;Peru;174;Acre;1;Aérea;1;2019;setembro;9;0
América do Sul;4;Peru;174;Acre;1;Aérea;1;2019;outubro;10;0
América do Sul;4;Peru;174;Acre;1;Aérea;1;2019;novembro;11;35
América do Sul;4;Peru;174;Acre;1;Aérea;1;2019;dezembro;12;0
América do Sul;4;Suriname;217;Acre;1;Aérea;1;2019;janeiro;1;0
América do Sul;4;Suriname;217;Acre;1;Aérea;1;2019;fevereiro;2;0
América do Sul;4;Suriname;217;Acre;1;Aérea;1;2019;março;3;0
América do Sul;4;Suriname;217;Acre;1;Aérea;1;2019;abril;4;0
América do Sul;4;Suriname;217;Acre;1;Aérea;1;2019;maio;5;0
América do Sul;4;Suriname;217;Acre;1;Aérea;1;2019;junho;6;0
América do Sul;4;Suriname;217;Acre;1;Aérea;1;2019;julho;7;0
América do Sul;4;Suriname;217;Acre;1;Aérea;1;2019;agosto;8;0
América do Sul;4;Suriname;217;Acre;1;Aérea;1;2019;setembro;9;0
América do Sul;4;Suriname;217;Acre;1;Aérea;1;2019;outubro;10;0
América do Sul;4;Suriname;217;Acre;1;Aérea;1;2019;novembro;11;0
América do Sul;4;Suriname;217;Acre;1;Aérea;1;2019;dezembro;12;0
América do Sul;4;Uruguai;234;Acre;1;Aérea;1;2019;janeiro;1;0
América do Sul;4;Uruguai;234;Acre;1;Aérea;1;2019;fevereiro;2;0
América do Sul;4;Uruguai;234;Acre;1;Aérea;1;2019;março;3;0
América do Sul;4;Uruguai;234;Acre;1;Aérea;1;2019;abril;4;0
América do Sul;4;Uruguai;234;Acre;1;Aérea;1;2019;maio;5;0
América do Sul;4;Uruguai;234;Acre;1;Aérea;1;2019;junho;6;0
América do Sul;4;Uruguai;234;Acre;1;Aérea;1;2019;julho;7;0
América do Sul;4;Uruguai;234;Acre;1;Aérea;1;2019;agosto;8;0
América do Sul;4;Uruguai;234;Acre;1;Aérea;1;2019;setembro;9;0
América do Sul;4;Uruguai;234;Acre;1;Aérea;1;2019;outubro;10;0
América do Sul;4;Uruguai;234;Acre;1;Aérea;1;2019;novembro;11;0
América do Sul;4;Uruguai;234;Acre;1;Aérea;1;2019;dezembro;12;0
América do Sul;4;Venezuela;238;Acre;1;Aérea;1;2019;janeiro;1;0
América do Sul;4;Venezuela;238;Acre;1;Aérea;1;2019;fevereiro;2;0
América do Sul;4;Venezuela;238;Acre;1;Aérea;1;2019;março;3;0
América do Sul;4;Venezuela;238;Acre;1;Aérea;1;2019;abril;4;0
América do Sul;4;Venezuela;238;Acre;1;Aérea;1;2019;maio;5;0
América do Sul;4;Venezuela;238;Acre;1;Aérea;1;2019;junho;6;0
América do Sul;4;Venezuela;238;Acre;1;Aérea;1;2019;julho;7;0
América do Sul;4;Venezuela;238;Acre;1;Aérea;1;2019;agosto;8;0
América do Sul;4;Venezuela;238;Acre;1;Aérea;1;2019;setembro;9;0
América do Sul;4;Venezuela;238;Acre;1;Aérea;1;2019;outubro;10;0
América do Sul;4;Venezuela;238;Acre;1;Aérea;1;2019;novembro;11;0
América do Sul;4;Venezuela;238;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;Arábia Saudita;9;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;Arábia Saudita;9;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;Arábia Saudita;9;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;Arábia Saudita;9;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;Arábia Saudita;9;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;Arábia Saudita;9;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;Arábia Saudita;9;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;Arábia Saudita;9;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;Arábia Saudita;9;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;Arábia Saudita;9;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;Arábia Saudita;9;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;Arábia Saudita;9;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;Bangladesh;18;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;Bangladesh;18;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;Bangladesh;18;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;Bangladesh;18;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;Bangladesh;18;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;Bangladesh;18;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;Bangladesh;18;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;Bangladesh;18;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;Bangladesh;18;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;Bangladesh;18;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;Bangladesh;18;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;Bangladesh;18;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;China;43;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;China;43;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;China;43;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;China;43;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;China;43;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;China;43;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;China;43;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;China;43;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;China;43;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;China;43;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;China;43;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;China;43;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;China, Hong Kong;44;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;China, Hong Kong;44;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;China, Hong Kong;44;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;China, Hong Kong;44;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;China, Hong Kong;44;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;China, Hong Kong;44;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;China, Hong Kong;44;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;China, Hong Kong;44;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;China, Hong Kong;44;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;China, Hong Kong;44;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;China, Hong Kong;44;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;China, Hong Kong;44;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;Cingapura;47;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;Cingapura;47;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;Cingapura;47;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;Cingapura;47;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;Cingapura;47;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;Cingapura;47;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;Cingapura;47;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;Cingapura;47;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;Cingapura;47;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;Cingapura;47;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;Cingapura;47;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;Cingapura;47;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;Filipinas;72;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;Filipinas;72;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;Filipinas;72;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;Filipinas;72;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;Filipinas;72;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;Filipinas;72;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;Filipinas;72;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;Filipinas;72;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;Filipinas;72;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;Filipinas;72;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;Filipinas;72;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;Filipinas;72;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;Índia;113;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;Índia;113;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;Índia;113;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;Índia;113;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;Índia;113;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;Índia;113;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;Índia;113;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;Índia;113;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;Índia;113;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;Índia;113;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;Índia;113;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;Índia;113;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;Indonésia;114;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;Indonésia;114;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;Indonésia;114;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;Indonésia;114;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;Indonésia;114;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;Indonésia;114;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;Indonésia;114;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;Indonésia;114;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;Indonésia;114;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;Indonésia;114;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;Indonésia;114;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;Indonésia;114;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;Irã;115;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;Irã;115;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;Irã;115;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;Irã;115;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;Irã;115;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;Irã;115;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;Irã;115;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;Irã;115;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;Irã;115;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;Irã;115;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;Irã;115;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;Irã;115;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;Israel;119;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;Israel;119;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;Israel;119;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;Israel;119;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;Israel;119;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;Israel;119;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;Israel;119;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;Israel;119;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;Israel;119;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;Israel;119;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;Israel;119;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;Israel;119;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;Japão;122;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;Japão;122;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;Japão;122;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;Japão;122;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;Japão;122;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;Japão;122;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;Japão;122;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;Japão;122;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;Japão;122;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;Japão;122;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;Japão;122;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;Japão;122;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;Líbano;130;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;Líbano;130;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;Líbano;130;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;Líbano;130;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;Líbano;130;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;Líbano;130;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;Líbano;130;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;Líbano;130;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;Líbano;130;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;Líbano;130;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;Líbano;130;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;Líbano;130;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;Malásia;138;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;Malásia;138;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;Malásia;138;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;Malásia;138;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;Malásia;138;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;Malásia;138;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;Malásia;138;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;Malásia;138;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;Malásia;138;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;Malásia;138;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;Malásia;138;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;Malásia;138;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;Outros países;998;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;Outros países;998;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;Outros países;998;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;Outros países;998;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;Outros países;998;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;Outros países;998;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;Outros países;998;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;Outros países;998;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;Outros países;998;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;Outros países;998;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;Outros países;998;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;Outros países;998;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;Paquistão;172;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;Paquistão;172;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;Paquistão;172;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;Paquistão;172;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;Paquistão;172;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;Paquistão;172;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;Paquistão;172;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;Paquistão;172;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;Paquistão;172;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;Paquistão;172;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;Paquistão;172;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;Paquistão;172;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;República da Coreia;184;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;República da Coreia;184;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;República da Coreia;184;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;República da Coreia;184;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;República da Coreia;184;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;República da Coreia;184;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;República da Coreia;184;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;República da Coreia;184;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;República da Coreia;184;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;República da Coreia;184;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;República da Coreia;184;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;República da Coreia;184;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;Síria;209;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;Síria;209;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;Síria;209;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;Síria;209;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;Síria;209;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;Síria;209;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;Síria;209;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;Síria;209;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;Síria;209;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;Síria;209;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;Síria;209;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;Síria;209;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;Tailândia;220;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;Tailândia;220;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;Tailândia;220;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;Tailândia;220;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;Tailândia;220;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;Tailândia;220;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;Tailândia;220;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;Tailândia;220;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;Tailândia;220;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;Tailândia;220;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;Tailândia;220;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;Tailândia;220;Acre;1;Aérea;1;2019;dezembro;12;0
Ásia;5;Taiwan;221;Acre;1;Aérea;1;2019;janeiro;1;0
Ásia;5;Taiwan;221;Acre;1;Aérea;1;2019;fevereiro;2;0
Ásia;5;Taiwan;221;Acre;1;Aérea;1;2019;março;3;0
Ásia;5;Taiwan;221;Acre;1;Aérea;1;2019;abril;4;0
Ásia;5;Taiwan;221;Acre;1;Aérea;1;2019;maio;5;0
Ásia;5;Taiwan;221;Acre;1;Aérea;1;2019;junho;6;0
Ásia;5;Taiwan;221;Acre;1;Aérea;1;2019;julho;7;0
Ásia;5;Taiwan;221;Acre;1;Aérea;1;2019;agosto;8;0
Ásia;5;Taiwan;221;Acre;1;Aérea;1;2019;setembro;9;0
Ásia;5;Taiwan;221;Acre;1;Aérea;1;2019;outubro;10;0
Ásia;5;Taiwan;221;Acre;1;Aérea;1;2019;novembro;11;0
Ásia;5;Taiwan;221;Acre;1;Aérea;1;2019;dezembro;12;0
Continente não especificado;8;Países não especificados;999;Acre;1;Aérea;1;2019;janeiro;1;0
Continente não especificado;8;Países não especificados;999;Acre;1;Aérea;1;2019;fevereiro;2;0
Continente não especificado;8;Países não especificados;999;Acre;1;Aérea;1;2019;março;3;0
Continente não especificado;8;Países não especificados;999;Acre;1;Aérea;1;2019;abril;4;0
Continente não especificado;8;Países não especificados;999;Acre;1;Aérea;1;2019;maio;5;0
Continente não especificado;8;Países não especificados;999;Acre;1;Aérea;1;2019;junho;6;0
Continente não especificado;8;Países não especificados;999;Acre;1;Aérea;1;2019;julho;7;0
Continente não especificado;8;Países não especificados;999;Acre;1;Aérea;1;2019;agosto;8;0
Continente não especificado;8;Países não especificados;999;Acre;1;Aérea;1;2019;setembro;9;0
Continente não especificado;8;Países não especificados;999;Acre;1;Aérea;1;2019;outubro;10;0
Continente não especificado;8;Países não especificados;999;Acre;1;Aérea;1;2019;novembro;11;0
Continente não especificado;8;Países não especificados;999;Acre;1;Aérea;1;2019;dezembro;12;0
Europa;6;Alemanha;4;Acre;1;Aérea;1;2019;janeiro;1;0
Europa;6;Alemanha;4;Acre;1;Aérea;1;2019;fevereiro;2;0
Europa;6;Alemanha;4;Acre;1;Aérea;1;2019;março;3;0
Europa;6;Alemanha;4;Acre;1;Aérea;1;2019;abril;4;0
Europa;6;Alemanha;4;Acre;1;Aérea;1;2019;maio;5;0
Europa;6;Alemanha;4;Acre;1;Aérea;1;2019;junho;6;0
Europa;6;Alemanha;4;Acre;1;Aérea;1;2019;julho;7;0
Europa;6;Alemanha;4;Acre;1;Aérea;1;2019;agosto;8;0
Europa;6;Alemanha;4;Acre;1;Aérea;1;2019;setembro;9;0
Europa;6;Alemanha;4;Acre;1;Aérea;1;2019;outubro;10;0
Europa;6;Alemanha;4;Acre;1;Aérea;1;2019;novembro;11;0
Europa;6;Alemanha;4;Acre;1;Aérea;1;2019;dezembro;12;0
Europa;6;Áustria;15;Acre;1;Aérea;1;2019;janeiro;1;0
Europa;6;Áustria;15;Acre;1;Aérea;1;2019;fevereiro;2;0
Europa;6;Áustria;15;Acre;1;Aérea;1;2019;março;3;0
Europa;6;Áustria;15;Acre;1;Aérea;1;2019;abril;4;0
Europa;6;Áustria;15;Acre;1;Aérea;1;2019;maio;5;0
Europa;6;Áustria;15;Acre;1;Aérea;1;2019;junho;6;0
Europa;6;Áustria;15;Acre;1;Aérea;1;2019;julho;7;0
Europa;6;Áustria;15;Acre;1;Aérea;1;2019;agosto;8;0
Europa;6;Áustria;15;Acre;1;Aérea;1;2019;setembro;9;0
Europa;6;Áustria;15;Acre;1;Aérea;1;2019;outubro;10;0
Europa;6;Áustria;15;Acre;1;Aérea;1;2019;novembro;11;0
Europa;6;Áustria;15;Acre;1;Aérea;1;2019;dezembro;12;0
Europa;6;Bélgica;21;Acre;1;Aérea;1;2019;janeiro;1;0
Europa;6;Bélgica;21;Acre;1;Aérea;1;2019;fevereiro;2;0
Europa;6;Bélgica;21;Acre;1;Aérea;1;2019;março;3;0
Europa;6;Bélgica;21;Acre;1;Aérea;1;2019;abril;4;0
Europa;6;Bélgica;21;Acre;1;Aérea;1;2019;maio;5;0
Europa;6;Bélgica;21;Acre;1;Aérea;1;2019;junho;6;0
Europa;6;Bélgica;21;Acre;1;Aérea;1;2019;julho;7;0
Europa;6;Bélgica;21;Acre;1;Aérea;1;2019;agosto;8;0
